epoch (ms),time (18:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1535604802283,2018-08-30T13:53:22.283,764.244,-0.209,0.748,0.269
1535604802519,2018-08-30T13:53:22.519,764.480,-0.245,0.826,0.288
1535604802519,2018-08-30T13:53:22.519,764.480,-0.245,0.992,0.286
1535604802519,2018-08-30T13:53:22.519,764.480,-0.255,1.129,0.313
1535604802766,2018-08-30T13:53:22.766,764.727,-0.198,1.073,0.316
1535604802766,2018-08-30T13:53:22.766,764.727,-0.041,0.760,0.184
1535604802766,2018-08-30T13:53:22.766,764.727,-0.037,0.951,0.127
1535604803003,2018-08-30T13:53:23.003,764.964,-0.093,0.902,0.183
1535604803003,2018-08-30T13:53:23.003,764.964,-0.028,0.797,0.232
1535604803003,2018-08-30T13:53:23.003,764.964,-0.113,0.845,0.274
1535604803250,2018-08-30T13:53:23.250,765.211,-0.167,0.926,0.278
1535604803250,2018-08-30T13:53:23.250,765.211,-0.148,1.051,0.354
1535604803250,2018-08-30T13:53:23.250,765.211,-0.268,1.176,0.293
1535604803498,2018-08-30T13:53:23.498,765.459,-0.264,0.792,0.157
1535604803498,2018-08-30T13:53:23.498,765.459,-0.205,0.833,0.168
1535604803498,2018-08-30T13:53:23.498,765.459,-0.223,0.853,0.256
1535604803734,2018-08-30T13:53:23.734,765.695,-0.231,0.792,0.261
1535604803734,2018-08-30T13:53:23.734,765.695,-0.272,0.848,0.258
1535604803734,2018-08-30T13:53:23.734,765.695,-0.303,0.989,0.240
1535604803981,2018-08-30T13:53:23.981,765.942,-0.272,1.109,0.282
1535604803981,2018-08-30T13:53:23.981,765.942,-0.207,1.135,0.278
1535604803981,2018-08-30T13:53:23.981,765.942,-0.042,0.777,0.125
1535604804229,2018-08-30T13:53:24.229,766.190,-0.093,0.898,0.115
1535604804229,2018-08-30T13:53:24.229,766.190,-0.110,0.864,0.214
1535604804229,2018-08-30T13:53:24.229,766.190,-0.045,0.799,0.256
1535604804465,2018-08-30T13:53:24.465,766.426,-0.080,0.865,0.271
1535604804465,2018-08-30T13:53:24.465,766.426,-0.132,0.971,0.335
1535604804465,2018-08-30T13:53:24.465,766.426,-0.185,1.146,0.345
1535604804712,2018-08-30T13:53:24.712,766.673,-0.284,1.076,0.241
1535604804712,2018-08-30T13:53:24.712,766.673,-0.292,0.735,0.192
1535604804712,2018-08-30T13:53:24.712,766.673,-0.245,0.888,0.153
1535604804960,2018-08-30T13:53:24.960,766.921,-0.224,0.790,0.230
1535604804960,2018-08-30T13:53:24.960,766.921,-0.245,0.804,0.283
1535604804960,2018-08-30T13:53:24.960,766.921,-0.243,0.884,0.297
1535604805197,2018-08-30T13:53:25.197,767.158,-0.214,1.011,0.336
1535604805197,2018-08-30T13:53:25.197,767.158,-0.234,1.163,0.359
1535604805197,2018-08-30T13:53:25.197,767.158,-0.145,0.973,0.219
1535604805444,2018-08-30T13:53:25.444,767.405,-0.065,0.786,0.115
1535604805444,2018-08-30T13:53:25.444,767.405,-0.145,0.922,0.167
1535604805444,2018-08-30T13:53:25.444,767.405,-0.115,0.829,0.280
1535604805680,2018-08-30T13:53:25.680,767.641,-0.080,0.781,0.322
1535604805680,2018-08-30T13:53:25.680,767.641,-0.095,0.815,0.339
1535604805680,2018-08-30T13:53:25.680,767.641,-0.169,1.029,0.360
1535604805928,2018-08-30T13:53:25.928,767.889,-0.245,1.247,0.354
1535604805928,2018-08-30T13:53:25.928,767.889,-0.300,0.819,0.201
1535604805928,2018-08-30T13:53:25.928,767.889,-0.332,0.812,0.120
1535604806176,2018-08-30T13:53:26.176,768.137,-0.291,0.883,0.193
1535604806176,2018-08-30T13:53:26.176,768.137,-0.244,0.714,0.254
1535604806176,2018-08-30T13:53:26.176,768.137,-0.239,0.863,0.283
1535604806410,2018-08-30T13:53:26.410,768.371,-0.194,0.985,0.285
1535604806410,2018-08-30T13:53:26.410,768.371,-0.251,1.105,0.328
1535604806410,2018-08-30T13:53:26.410,768.371,-0.219,1.183,0.220
1535604806658,2018-08-30T13:53:26.658,768.619,-0.025,0.807,0.063
1535604806658,2018-08-30T13:53:26.658,768.619,-0.152,0.905,0.075
1535604806658,2018-08-30T13:53:26.658,768.619,-0.157,0.869,0.222
1535604806906,2018-08-30T13:53:26.906,768.867,-0.075,0.790,0.273
1535604806906,2018-08-30T13:53:26.906,768.867,-0.092,0.766,0.256
1535604806906,2018-08-30T13:53:26.906,768.867,-0.147,0.937,0.285
1535604807143,2018-08-30T13:53:27.143,769.104,-0.209,1.210,0.321
1535604807143,2018-08-30T13:53:27.143,769.104,-0.255,1.158,0.242
1535604807143,2018-08-30T13:53:27.143,769.104,-0.272,0.682,0.081
1535604807390,2018-08-30T13:53:27.390,769.351,-0.302,0.904,0.089
1535604807390,2018-08-30T13:53:27.390,769.351,-0.241,0.853,0.202
1535604807390,2018-08-30T13:53:27.390,769.351,-0.196,0.760,0.233
1535604807638,2018-08-30T13:53:27.638,769.599,-0.223,0.826,0.230
1535604807638,2018-08-30T13:53:27.638,769.599,-0.259,1.034,0.279
1535604807638,2018-08-30T13:53:27.638,769.599,-0.275,1.188,0.308
1535604807874,2018-08-30T13:53:27.874,769.835,-0.187,1.107,0.197
1535604807874,2018-08-30T13:53:27.874,769.835,0.001,0.750,0.059
1535604807874,2018-08-30T13:53:27.874,769.835,-0.133,0.960,0.057
1535604808122,2018-08-30T13:53:28.122,770.083,-0.102,0.848,0.222
1535604808122,2018-08-30T13:53:28.122,770.083,-0.052,0.774,0.264
1535604808122,2018-08-30T13:53:28.122,770.083,-0.073,0.833,0.257
1535604808368,2018-08-30T13:53:28.368,770.329,-0.141,1.014,0.284
1535604808368,2018-08-30T13:53:28.368,770.329,-0.207,1.249,0.317
1535604808368,2018-08-30T13:53:28.368,770.329,-0.284,0.970,0.180
1535604808605,2018-08-30T13:53:28.605,770.566,-0.252,0.750,0.137
1535604808605,2018-08-30T13:53:28.605,770.566,-0.238,0.895,0.154
1535604808605,2018-08-30T13:53:28.605,770.566,-0.208,0.778,0.241
1535604808853,2018-08-30T13:53:28.853,770.814,-0.236,0.834,0.274
1535604808853,2018-08-30T13:53:28.853,770.814,-0.236,0.924,0.275
1535604808853,2018-08-30T13:53:28.853,770.814,-0.283,1.147,0.287
1535604809101,2018-08-30T13:53:29.101,771.062,-0.237,1.223,0.213
1535604809101,2018-08-30T13:53:29.101,771.062,-0.057,0.772,0.085
1535604809101,2018-08-30T13:53:29.101,771.062,-0.135,0.826,0.103
1535604809336,2018-08-30T13:53:29.336,771.297,-0.097,0.892,0.196
1535604809336,2018-08-30T13:53:29.336,771.297,-0.061,0.836,0.263
1535604809336,2018-08-30T13:53:29.336,771.297,-0.095,0.818,0.250
1535604809584,2018-08-30T13:53:29.584,771.545,-0.161,0.941,0.263
1535604809584,2018-08-30T13:53:29.584,771.545,-0.196,1.200,0.310
1535604809584,2018-08-30T13:53:29.584,771.545,-0.271,1.089,0.210
1535604809820,2018-08-30T13:53:29.820,771.781,-0.306,0.720,0.089
1535604809820,2018-08-30T13:53:29.820,771.781,-0.293,0.907,0.086
1535604809820,2018-08-30T13:53:29.820,771.781,-0.231,0.820,0.187
1535604810068,2018-08-30T13:53:30.068,772.029,-0.221,0.820,0.229
1535604810068,2018-08-30T13:53:30.068,772.029,-0.212,0.871,0.237
1535604810068,2018-08-30T13:53:30.068,772.029,-0.229,0.985,0.269
1535604810315,2018-08-30T13:53:30.315,772.276,-0.289,1.216,0.307
1535604810315,2018-08-30T13:53:30.315,772.276,-0.171,1.129,0.183
1535604810315,2018-08-30T13:53:30.315,772.276,-0.048,0.670,0.020
1535604810551,2018-08-30T13:53:30.551,772.512,-0.127,0.939,0.066
1535604810551,2018-08-30T13:53:30.551,772.512,-0.109,0.896,0.260
1535604810551,2018-08-30T13:53:30.551,772.512,-0.101,0.755,0.263
1535604810799,2018-08-30T13:53:30.799,772.760,-0.134,0.809,0.237
1535604810799,2018-08-30T13:53:30.799,772.760,-0.183,1.044,0.292
1535604810799,2018-08-30T13:53:30.799,772.760,-0.260,1.229,0.332
1535604811046,2018-08-30T13:53:31.046,773.007,-0.289,0.886,0.180
1535604811046,2018-08-30T13:53:31.046,773.007,-0.362,0.833,0.080
1535604811046,2018-08-30T13:53:31.046,773.007,-0.282,0.880,0.153
1535604811282,2018-08-30T13:53:31.282,773.243,-0.205,0.728,0.227
1535604811282,2018-08-30T13:53:31.282,773.243,-0.254,0.819,0.258
1535604811282,2018-08-30T13:53:31.282,773.243,-0.236,0.910,0.285
1535604811530,2018-08-30T13:53:31.530,773.491,-0.295,1.161,0.328
1535604811530,2018-08-30T13:53:31.530,773.491,-0.285,1.273,0.231
1535604811530,2018-08-30T13:53:31.530,773.491,-0.077,0.727,0.052
1535604811778,2018-08-30T13:53:31.778,773.739,-0.131,0.876,0.055
1535604811778,2018-08-30T13:53:31.778,773.739,-0.116,0.869,0.184
1535604811778,2018-08-30T13:53:31.778,773.739,-0.112,0.763,0.242
1535604812014,2018-08-30T13:53:32.014,773.975,-0.120,0.850,0.247
1535604812014,2018-08-30T13:53:32.014,773.975,-0.134,0.984,0.263
1535604812014,2018-08-30T13:53:32.014,773.975,-0.253,1.304,0.277
1535604812261,2018-08-30T13:53:32.261,774.222,-0.313,0.968,0.144
1535604812261,2018-08-30T13:53:32.261,774.222,-0.273,0.712,-0.016
1535604812261,2018-08-30T13:53:32.261,774.222,-0.300,0.945,0.051
1535604812498,2018-08-30T13:53:32.498,774.459,-0.268,0.779,0.219
1535604812498,2018-08-30T13:53:32.498,774.459,-0.229,0.839,0.230
1535604812498,2018-08-30T13:53:32.498,774.459,-0.211,0.939,0.244
1535604812745,2018-08-30T13:53:32.745,774.706,-0.238,1.144,0.286
1535604812745,2018-08-30T13:53:32.745,774.706,-0.202,1.180,0.190
1535604812745,2018-08-30T13:53:32.745,774.706,-0.026,0.788,0.113
1535604812993,2018-08-30T13:53:32.993,774.954,-0.124,0.868,0.104
1535604812993,2018-08-30T13:53:32.993,774.954,-0.125,0.872,0.210
1535604812993,2018-08-30T13:53:32.993,774.954,-0.073,0.759,0.279
1535604813229,2018-08-30T13:53:33.229,775.190,-0.071,0.839,0.280
1535604813229,2018-08-30T13:53:33.229,775.190,-0.125,0.990,0.314
1535604813229,2018-08-30T13:53:33.229,775.190,-0.207,1.163,0.349
1535604813476,2018-08-30T13:53:33.476,775.437,-0.270,1.038,0.258
1535604813476,2018-08-30T13:53:33.476,775.437,-0.287,0.739,0.158
1535604813476,2018-08-30T13:53:33.476,775.437,-0.271,0.871,0.129
1535604813724,2018-08-30T13:53:33.724,775.685,-0.204,0.817,0.204
1535604813724,2018-08-30T13:53:33.724,775.685,-0.200,0.839,0.251
1535604813724,2018-08-30T13:53:33.724,775.685,-0.187,0.894,0.258
1535604813960,2018-08-30T13:53:33.960,775.921,-0.210,1.046,0.271
1535604813960,2018-08-30T13:53:33.960,775.921,-0.261,1.217,0.308
1535604813960,2018-08-30T13:53:33.960,775.921,-0.113,0.945,0.154
1535604814207,2018-08-30T13:53:34.207,776.168,-0.113,0.770,0.075
1535604814207,2018-08-30T13:53:34.207,776.168,-0.124,0.907,0.173
1535604814207,2018-08-30T13:53:34.207,776.168,-0.163,0.819,0.220
1535604814455,2018-08-30T13:53:34.455,776.416,-0.188,0.854,0.219
1535604814455,2018-08-30T13:53:34.455,776.416,-0.089,0.960,0.227
1535604814455,2018-08-30T13:53:34.455,776.416,-0.133,1.146,0.299
1535604814691,2018-08-30T13:53:34.691,776.652,-0.226,1.177,0.211
1535604814691,2018-08-30T13:53:34.691,776.652,-0.289,0.768,0.118
1535604814691,2018-08-30T13:53:34.691,776.652,-0.257,0.856,0.101
1535604814938,2018-08-30T13:53:34.938,776.899,-0.185,0.814,0.192
1535604814938,2018-08-30T13:53:34.938,776.899,-0.197,0.806,0.245
1535604814938,2018-08-30T13:53:34.938,776.899,-0.205,0.891,0.250
1535604815175,2018-08-30T13:53:35.175,777.136,-0.184,1.029,0.300
1535604815175,2018-08-30T13:53:35.175,777.136,-0.258,1.186,0.318
1535604815175,2018-08-30T13:53:35.175,777.136,-0.133,1.029,0.185
1535604815422,2018-08-30T13:53:35.422,777.383,-0.026,0.734,0.085
1535604815422,2018-08-30T13:53:35.422,777.383,-0.135,0.920,0.110
1535604815422,2018-08-30T13:53:35.422,777.383,-0.119,0.853,0.227
1535604815670,2018-08-30T13:53:35.670,777.631,-0.071,0.827,0.260
1535604815670,2018-08-30T13:53:35.670,777.631,-0.082,0.896,0.274
1535604815670,2018-08-30T13:53:35.670,777.631,-0.123,0.998,0.306
1535604815906,2018-08-30T13:53:35.906,777.867,-0.183,1.199,0.307
1535604815906,2018-08-30T13:53:35.906,777.867,-0.250,1.004,0.178
1535604815906,2018-08-30T13:53:35.906,777.867,-0.282,0.772,0.089
1535604816154,2018-08-30T13:53:36.154,778.115,-0.245,0.884,0.137
1535604816154,2018-08-30T13:53:36.154,778.115,-0.182,0.767,0.200
1535604816154,2018-08-30T13:53:36.154,778.115,-0.200,0.809,0.246
1535604816401,2018-08-30T13:53:36.401,778.362,-0.206,0.915,0.274
1535604816401,2018-08-30T13:53:36.401,778.362,-0.230,1.126,0.295
1535604816401,2018-08-30T13:53:36.401,778.362,-0.266,1.224,0.279
1535604816638,2018-08-30T13:53:36.638,778.599,-0.113,0.915,0.088
1535604816638,2018-08-30T13:53:36.638,778.599,-0.052,0.757,0.016
1535604816638,2018-08-30T13:53:36.638,778.599,-0.125,0.929,0.118
1535604816885,2018-08-30T13:53:36.885,778.846,-0.092,0.863,0.231
1535604816885,2018-08-30T13:53:36.885,778.846,-0.075,0.809,0.256
1535604816885,2018-08-30T13:53:36.885,778.846,-0.085,0.831,0.258
1535604817134,2018-08-30T13:53:37.134,779.095,-0.167,1.057,0.254
1535604817134,2018-08-30T13:53:37.134,779.095,-0.270,1.319,0.240
1535604817134,2018-08-30T13:53:37.134,779.095,-0.295,0.849,0.134
1535604817370,2018-08-30T13:53:37.370,779.331,-0.258,0.823,0.080
1535604817370,2018-08-30T13:53:37.370,779.331,-0.209,0.847,0.162
1535604817370,2018-08-30T13:53:37.370,779.331,-0.168,0.797,0.243
1535604817616,2018-08-30T13:53:37.616,779.577,-0.170,0.842,0.268
1535604817616,2018-08-30T13:53:37.616,779.577,-0.160,0.947,0.307
1535604817616,2018-08-30T13:53:37.616,779.577,-0.213,1.169,0.353
1535604817864,2018-08-30T13:53:37.864,779.825,-0.198,1.167,0.261
1535604817864,2018-08-30T13:53:37.864,779.825,-0.016,0.689,0.160
1535604817864,2018-08-30T13:53:37.864,779.825,-0.109,0.851,0.112
1535604818100,2018-08-30T13:53:38.100,780.061,-0.093,0.971,0.219
1535604818100,2018-08-30T13:53:38.100,780.061,-0.061,0.772,0.258
1535604818100,2018-08-30T13:53:38.100,780.061,-0.086,0.773,0.254
1535604818347,2018-08-30T13:53:38.347,780.308,-0.126,1.014,0.267
1535604818347,2018-08-30T13:53:38.347,780.308,-0.172,1.215,0.306
1535604818347,2018-08-30T13:53:38.347,780.308,-0.261,1.112,0.187
1535604818584,2018-08-30T13:53:38.584,780.545,-0.314,0.755,0.084
1535604818584,2018-08-30T13:53:38.584,780.545,-0.252,0.873,0.110
1535604818584,2018-08-30T13:53:38.584,780.545,-0.231,0.747,0.183
1535604818831,2018-08-30T13:53:38.831,780.792,-0.203,0.823,0.249
1535604818831,2018-08-30T13:53:38.831,780.792,-0.210,0.956,0.280
1535604818831,2018-08-30T13:53:38.831,780.792,-0.251,1.138,0.314
1535604819079,2018-08-30T13:53:39.079,781.040,-0.189,1.225,0.268
1535604819079,2018-08-30T13:53:39.079,781.040,0.021,0.793,0.108
1535604819079,2018-08-30T13:53:39.079,781.040,-0.086,0.802,0.112
1535604819315,2018-08-30T13:53:39.315,781.276,-0.146,0.889,0.192
1535604819315,2018-08-30T13:53:39.315,781.276,-0.056,0.836,0.253
1535604819315,2018-08-30T13:53:39.315,781.276,-0.069,0.793,0.275
1535604819563,2018-08-30T13:53:39.563,781.524,-0.122,1.020,0.299
1535604819563,2018-08-30T13:53:39.563,781.524,-0.168,1.292,0.306
1535604819563,2018-08-30T13:53:39.563,781.524,-0.261,0.952,0.187
1535604819810,2018-08-30T13:53:39.810,781.771,-0.270,0.703,0.122
1535604819810,2018-08-30T13:53:39.810,781.771,-0.228,0.889,0.136
1535604819810,2018-08-30T13:53:39.810,781.771,-0.214,0.829,0.243
1535604820046,2018-08-30T13:53:40.046,782.007,-0.220,0.813,0.261
1535604820046,2018-08-30T13:53:40.046,782.007,-0.214,0.895,0.238
1535604820046,2018-08-30T13:53:40.046,782.007,-0.281,1.185,0.277
1535604820294,2018-08-30T13:53:40.294,782.255,-0.244,1.264,0.199
1535604820294,2018-08-30T13:53:40.294,782.255,-0.052,0.775,0.045
1535604820294,2018-08-30T13:53:40.294,782.255,-0.125,0.864,0.067
1535604820541,2018-08-30T13:53:40.541,782.502,-0.128,0.806,0.187
1535604820541,2018-08-30T13:53:40.541,782.502,-0.092,0.797,0.267
1535604820541,2018-08-30T13:53:40.541,782.502,-0.103,0.855,0.275
1535604820778,2018-08-30T13:53:40.778,782.739,-0.155,1.025,0.293
1535604820778,2018-08-30T13:53:40.778,782.739,-0.250,1.275,0.299
1535604820778,2018-08-30T13:53:40.778,782.739,-0.294,0.908,0.175
1535604821025,2018-08-30T13:53:41.025,782.986,-0.287,0.727,0.096
1535604821025,2018-08-30T13:53:41.025,782.986,-0.250,0.882,0.144
1535604821025,2018-08-30T13:53:41.025,782.986,-0.220,0.771,0.239
1535604821261,2018-08-30T13:53:41.261,783.222,-0.219,0.845,0.261
1535604821261,2018-08-30T13:53:41.261,783.222,-0.199,0.938,0.251
1535604821261,2018-08-30T13:53:41.261,783.222,-0.292,1.118,0.283
1535604821509,2018-08-30T13:53:41.509,783.470,-0.254,1.230,0.253
1535604821509,2018-08-30T13:53:41.509,783.470,-0.068,0.840,0.032
1535604821509,2018-08-30T13:53:41.509,783.470,-0.164,0.848,0.038
1535604821756,2018-08-30T13:53:41.756,783.717,-0.166,0.857,0.167
1535604821756,2018-08-30T13:53:41.756,783.717,-0.114,0.826,0.238
1535604821756,2018-08-30T13:53:41.756,783.717,-0.123,0.822,0.245
1535604821992,2018-08-30T13:53:41.992,783.953,-0.168,0.976,0.256
1535604821992,2018-08-30T13:53:41.992,783.953,-0.263,1.197,0.309
1535604821992,2018-08-30T13:53:41.992,783.953,-0.308,1.062,0.234
1535604822240,2018-08-30T13:53:42.240,784.201,-0.282,0.667,0.159
1535604822240,2018-08-30T13:53:42.240,784.201,-0.339,0.837,0.138
1535604822240,2018-08-30T13:53:42.240,784.201,-0.298,0.848,0.235
1535604822488,2018-08-30T13:53:42.488,784.449,-0.267,0.840,0.271
1535604822488,2018-08-30T13:53:42.488,784.449,-0.193,0.825,0.290
1535604822488,2018-08-30T13:53:42.488,784.449,-0.229,1.019,0.336
1535604822724,2018-08-30T13:53:42.724,784.685,-0.313,1.211,0.369
1535604822724,2018-08-30T13:53:42.724,784.685,-0.177,0.960,0.175
1535604822724,2018-08-30T13:53:42.724,784.685,-0.033,0.713,0.058
1535604822971,2018-08-30T13:53:42.971,784.932,-0.172,0.968,0.130
1535604822971,2018-08-30T13:53:42.971,784.932,-0.163,0.861,0.228
1535604822971,2018-08-30T13:53:42.971,784.932,-0.147,0.754,0.255
1535604823219,2018-08-30T13:53:43.219,785.180,-0.142,0.865,0.268
1535604823219,2018-08-30T13:53:43.219,785.180,-0.173,1.084,0.314
1535604823219,2018-08-30T13:53:43.219,785.180,-0.245,1.230,0.317
1535604823455,2018-08-30T13:53:43.455,785.416,-0.326,0.841,0.168
1535604823455,2018-08-30T13:53:43.455,785.416,-0.217,0.777,0.095
1535604823455,2018-08-30T13:53:43.455,785.416,-0.235,0.867,0.106
1535604823703,2018-08-30T13:53:43.703,785.664,-0.249,0.813,0.182
1535604823703,2018-08-30T13:53:43.703,785.664,-0.213,0.872,0.229
1535604823703,2018-08-30T13:53:43.703,785.664,-0.188,0.967,0.276
1535604823950,2018-08-30T13:53:43.950,785.911,-0.271,1.195,0.291
1535604823950,2018-08-30T13:53:43.950,785.911,-0.201,1.175,0.196
1535604823950,2018-08-30T13:53:43.950,785.911,-0.016,0.744,0.085
1535604824186,2018-08-30T13:53:44.186,786.147,-0.138,0.828,0.114
1535604824186,2018-08-30T13:53:44.186,786.147,-0.116,0.845,0.191
1535604824186,2018-08-30T13:53:44.186,786.147,-0.107,0.868,0.248
1535604824434,2018-08-30T13:53:44.434,786.395,-0.139,0.849,0.265
1535604824434,2018-08-30T13:53:44.434,786.395,-0.160,1.023,0.277
1535604824434,2018-08-30T13:53:44.434,786.395,-0.230,1.285,0.285
1535604824670,2018-08-30T13:53:44.670,786.631,-0.296,0.847,0.158
1535604824670,2018-08-30T13:53:44.670,786.631,-0.269,0.797,0.121
1535604824670,2018-08-30T13:53:44.670,786.631,-0.201,0.847,0.180
1535604824917,2018-08-30T13:53:44.917,786.878,-0.187,0.737,0.244
1535604824917,2018-08-30T13:53:44.917,786.878,-0.203,0.854,0.267
1535604824917,2018-08-30T13:53:44.917,786.878,-0.212,1.017,0.292
1535604825165,2018-08-30T13:53:45.165,787.126,-0.299,1.268,0.302
1535604825165,2018-08-30T13:53:45.165,787.126,-0.140,1.089,0.142
1535604825165,2018-08-30T13:53:45.165,787.126,-0.048,0.719,0.015
1535604825401,2018-08-30T13:53:45.401,787.362,-0.168,0.889,0.124
1535604825401,2018-08-30T13:53:45.401,787.362,-0.126,0.850,0.232
1535604825401,2018-08-30T13:53:45.401,787.362,-0.066,0.791,0.257
1535604825649,2018-08-30T13:53:45.649,787.610,-0.113,0.849,0.280
1535604825649,2018-08-30T13:53:45.649,787.610,-0.186,1.133,0.301
1535604825649,2018-08-30T13:53:45.649,787.610,-0.314,1.314,0.252
1535604825896,2018-08-30T13:53:45.896,787.857,-0.272,0.659,0.114
1535604825896,2018-08-30T13:53:45.896,787.857,-0.237,0.830,0.089
1535604825896,2018-08-30T13:53:45.896,787.857,-0.251,0.885,0.172
1535604826132,2018-08-30T13:53:46.132,788.093,-0.220,0.809,0.229
1535604826132,2018-08-30T13:53:46.132,788.093,-0.185,0.842,0.231
1535604826132,2018-08-30T13:53:46.132,788.093,-0.218,1.012,0.263
1535604826380,2018-08-30T13:53:46.380,788.341,-0.319,1.325,0.316
1535604826380,2018-08-30T13:53:46.380,788.341,-0.132,1.032,0.148
1535604826380,2018-08-30T13:53:46.380,788.341,0.006,0.679,0.045
1535604826628,2018-08-30T13:53:46.628,788.589,-0.130,0.886,0.135
1535604826628,2018-08-30T13:53:46.628,788.589,-0.116,0.813,0.252
1535604826628,2018-08-30T13:53:46.628,788.589,-0.074,0.813,0.275
1535604826864,2018-08-30T13:53:46.864,788.825,-0.117,0.914,0.285
1535604826864,2018-08-30T13:53:46.864,788.825,-0.205,1.160,0.310
1535604826864,2018-08-30T13:53:46.864,788.825,-0.286,1.201,0.250
1535604827111,2018-08-30T13:53:47.111,789.072,-0.279,0.685,0.145
1535604827111,2018-08-30T13:53:47.111,789.072,-0.298,0.803,0.103
1535604827111,2018-08-30T13:53:47.111,789.072,-0.295,0.881,0.185
1535604827347,2018-08-30T13:53:47.347,789.308,-0.205,0.804,0.248
1535604827347,2018-08-30T13:53:47.347,789.308,-0.181,0.882,0.296
1535604827347,2018-08-30T13:53:47.347,789.308,-0.210,1.010,0.311
1535604827595,2018-08-30T13:53:47.595,789.556,-0.289,1.224,0.302
1535604827595,2018-08-30T13:53:47.595,789.556,-0.143,1.000,0.153
1535604827595,2018-08-30T13:53:47.595,789.556,-0.097,0.725,0.045
1535604827843,2018-08-30T13:53:47.843,789.804,-0.182,0.926,0.132
1535604827843,2018-08-30T13:53:47.843,789.804,-0.142,0.844,0.243
1535604827843,2018-08-30T13:53:47.843,789.804,-0.136,0.800,0.269
1535604828079,2018-08-30T13:53:48.079,790.040,-0.140,0.888,0.270
1535604828079,2018-08-30T13:53:48.079,790.040,-0.179,1.132,0.298
1535604828079,2018-08-30T13:53:48.079,790.040,-0.290,1.214,0.256
1535604828326,2018-08-30T13:53:48.326,790.287,-0.292,0.715,0.147
1535604828326,2018-08-30T13:53:48.326,790.287,-0.304,0.818,0.126
1535604828326,2018-08-30T13:53:48.326,790.287,-0.240,0.881,0.186
1535604828574,2018-08-30T13:53:48.574,790.535,-0.210,0.756,0.254
1535604828574,2018-08-30T13:53:48.574,790.535,-0.233,0.803,0.278
1535604828574,2018-08-30T13:53:48.574,790.535,-0.265,1.020,0.284
1535604828810,2018-08-30T13:53:48.810,790.771,-0.335,1.278,0.308
